country,year,elect_vio,gdp_pc,wdi_pop,quota_ord,quota_bi,quota_place,quota_thresh,civil_lib,wom_married15,lag_ev
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Moldova,2020,0,NA,NA,3,1,0,20,0.804,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Slovakia,2020,1,19545.7428171932,5458827,0,0,NA,NA,0.924,NA,NA
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Moldova,2020,1,NA,NA,3,1,0,20,0.804,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Bulgaria,2020,0,10129.8129597638,6934015,0,0,NA,NA,0.857,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Moldova,2020,0,NA,NA,3,1,0,20,0.804,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Bosnia and Herzegovina,2020,0,6012.06276705855,3318407,3,1,1,40,0.741,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Bosnia and Herzegovina,2020,0,6012.06276705855,3318407,3,1,1,40,0.741,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Kazakhstan,2020,0,9121.637137971447,18755666,0,0,NA,NA,0.713,NA,0
Bosnia and Herzegovina,2020,0,6012.06276705855,3318407,3,1,1,40,0.741,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Cyprus,2020,0,28036.189453125,1237537,0,0,NA,NA,0.887,NA,1
Moldova,2020,0,NA,NA,3,1,0,20,0.804,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Norway,2020,0,67329.6777910967,5379475,0,0,NA,NA,0.818,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,0
Switzerland,2020,0,85656.322666307,8638167,0,0,NA,NA,0.962,NA,NA
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Germany,2020,1,46772.8253507545,83160871,0,0,NA,NA,0.975,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Cyprus,2020,1,28036.189453125,1237537,0,0,NA,NA,0.887,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Germany,2020,0,46772.8253507545,83160871,0,0,NA,NA,0.975,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Ukraine,2020,1,3751.74072265625,44132049,0,0,NA,NA,0.825,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Norway,2020,0,67329.6777910967,5379475,0,0,NA,NA,0.818,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Lithuania,2020,0,20339.5212699052,2794885,0,0,NA,NA,0.926,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Spain,2020,0,26959.6754367326,47365655,3,1,1,40,0.958,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,0
Moldova,2020,0,NA,NA,3,1,0,20,0.804,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Germany,2020,0,46772.8253507545,83160871,0,0,NA,NA,0.975,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Moldova,2020,0,NA,NA,3,1,0,20,0.804,NA,0
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Germany,2020,1,46772.8253507545,83160871,0,0,NA,NA,0.975,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Ukraine,2020,0,3751.74072265625,44132049,0,0,NA,NA,0.825,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Lithuania,2020,0,20339.5212699052,2794885,0,0,NA,NA,0.926,NA,0
Belgium,2020,1,45517.7949301847,11538604,3,1,1,50,0.97,NA,0
France,2020,0,39055.2829280754,67571107,2,1,0,50,0.919,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Denmark,2020,0,60915.4243995462,5831404,0,0,NA,NA,0.969,NA,0
Italy,2020,0,31911.0357890017,59438851,1,1,1,40,0.909,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belgium,2020,1,45517.7949301847,11538604,3,1,1,50,0.97,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belgium,2020,1,45517.7949301847,11538604,3,1,1,50,0.97,NA,1
Ukraine,2020,0,3751.74072265625,44132049,0,0,NA,NA,0.825,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Norway,2020,0,67329.6777910967,5379475,0,0,NA,NA,0.818,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Cyprus,2020,0,28036.189453125,1237537,0,0,NA,NA,0.887,NA,1
Georgia,2020,1,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Ukraine,2020,1,3751.74072265625,44132049,0,0,NA,NA,0.825,NA,0
Russia,2020,1,NA,NA,0,0,NA,NA,0.723,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Italy,2020,0,31911.0357890017,59438851,1,1,1,40,0.909,NA,0
Cyprus,2020,1,28036.189453125,1237537,0,0,NA,NA,0.887,NA,0
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Norway,2020,0,67329.6777910967,5379475,0,0,NA,NA,0.818,NA,0
Norway,2020,0,67329.6777910967,5379475,0,0,NA,NA,0.818,NA,0
Denmark,2020,0,60915.4243995462,5831404,0,0,NA,NA,0.969,NA,0
Kyrgyzstan,2020,1,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,1
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Austria,2020,0,48809.2268762243,8916864,0,0,NA,NA,0.919,NA,0
Kyrgyzstan,2020,1,1182.52170043018,6579900,3,1,1,30,0.656,NA,1
Cyprus,2020,0,28036.189453125,1237537,0,0,NA,NA,0.887,NA,1
Belarus,2020,1,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,0
Italy,2020,0,31911.0357890017,59438851,1,1,1,40,0.909,NA,0
Italy,2020,0,31911.0357890017,59438851,1,1,1,40,0.909,NA,0
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,1
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Cyprus,2020,1,28036.189453125,1237537,0,0,NA,NA,0.887,NA,0
Kyrgyzstan,2020,1,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Kyrgyzstan,2020,1,1182.52170043018,6579900,3,1,1,30,0.656,NA,1
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,1
Belarus,2020,0,6542.79749130553,9379952,0,0,NA,NA,0.525,NA,1
Kyrgyzstan,2020,1,1182.52170043018,6579900,3,1,1,30,0.656,NA,0
Russia,2020,0,NA,NA,0,0,NA,NA,0.723,NA,0
Georgia,2020,0,4255.74299321254,3722716,0,0,NA,NA,0.846,NA,0
Kyrgyzstan,2020,0,1182.52170043018,6579900,3,1,1,30,0.656,NA,1
